Feature_1,Feature_2,Feature_3,True_Label,Predicted_Label
71.2871287128713,88.88888888888889,0.43124422930653117,Normal,Normal
60.0,113.88888888888889,0.25568261920768354,Moderate,Moderate
67.65225416899145,91.66666666666666,0.2892913821394181,Moderate,Moderate
90.75630252100841,88.88888888888889,0.21947107469865576,Normal,Moderate
57.29442970822281,86.11111111111111,0.4886037104478365,Normal,Normal
100.83288225804189,99.7162594959383,0.11566964761881064,Severe,Normal
116.4212472557227,83.33333333333333,0.25243783861434343,Severe,Severe
68.57142857142857,83.33333333333333,0.4570802381392118,Normal,Normal
66.66666666666667,86.11111111111111,0.3039601967051045,Normal,Normal
90.0,77.77777777777779,0.435757981651679,Normal,Moderate
72.24080267558529,94.44444444444444,0.36532465057639757,Moderate,Moderate
69.6233518920157,119.44444444444446,0.23421410679840576,Severe,Severe
106.27769574413304,83.33333333333333,0.2325741839076779,Severe,Severe
84.70588235294117,80.55555555555556,0.3388625404602517,Normal,Severe
61.10850502847431,116.66666666666667,0.3585971180950117,Moderate,Moderate
76.32508833922262,86.11111111111111,0.42135967213630365,Normal,Normal
70.16200866670091,75.0,0.31578291476327297,Moderate,Moderate
52.80857543029699,77.33281970943594,0.2857775238451595,Severe,Severe
113.68421052631578,94.44444444444444,0.3329060932528789,Normal,Severe
72.09400026646183,77.77777777777779,0.2842943774102133,Severe,Severe
76.32297232594945,100.0,0.24106392008514516,Moderate,Moderate
118.68131868131869,75.0,0.461786793146302,Moderate,Normal
74.33924008898762,108.33333333333334,0.23294220088721895,Moderate,Moderate
95.57522123893806,83.33333333333333,0.3043158821546633,Normal,Moderate
68.35443037974683,100.0,0.42523893326352014,Moderate,Moderate
71.2871287128713,83.33333333333333,0.4911674637391341,Normal,Normal
76.86832740213524,75.0,0.390921835513494,Normal,Moderate
93.91304347826087,72.22222222222221,0.43218126820867636,Normal,Moderate
108.29619990298153,80.55555555555556,0.4265176390689262,Severe,Severe
65.65349544072949,111.1111111111111,0.22571766006778599,Severe,Severe
90.0,80.55555555555556,0.3843972364837009,Normal,Normal
58.43605159979662,75.0,0.3537589150842217,Moderate,Moderate
76.86832740213524,77.77777777777779,0.3132861806676965,Normal,Normal
87.55537816689377,82.50515841347739,0.3271644925356986,Severe,Severe
71.31090396346923,88.88888888888889,0.3745488799774341,Moderate,Normal
110.20408163265307,80.55555555555556,0.2983525109182462,Normal,Normal
75.22526809950428,100.0,0.26851659927409416,Severe,Severe
76.59574468085107,88.88888888888889,0.4829866008695941,Normal,Normal
62.759542835753976,86.11111111111111,0.4517505522494125,Severe,Severe
64.79050150609875,116.66666666666667,0.2851838166887227,Moderate,Moderate
68.92591701867453,91.66666666666666,0.44738444587983733,Moderate,Moderate
83.79933806153164,94.44444444444444,0.3424438074198468,Moderate,Normal
65.01185963377844,86.11111111111111,0.2591404224133337,Moderate,Moderate
67.0807453416149,75.0,0.2537261012963809,Moderate,Moderate
76.41166502292104,108.33333333333334,0.30346236066705495,Severe,Moderate
72.0,91.66666666666666,0.4628911357482345,Normal,Moderate
106.90394619222097,86.11111111111111,0.29960208395246035,Severe,Severe
73.92996934918733,86.11111111111111,0.46721441952322496,Severe,Severe
69.0793739022633,105.55555555555556,0.2720813677247233,Moderate,Moderate
68.78980891719745,100.0,0.40744996037415665,Moderate,Moderate
61.18980169971672,113.88888888888889,0.2842398153993065,Moderate,Moderate
63.34310850439883,75.0,0.2533928206673415,Moderate,Moderate
70.56244720506349,108.33333333333334,0.21300203952781757,Severe,Severe
60.93336548562687,105.55555555555556,0.2736909094552864,Severe,Severe
58.69565217391305,102.77777777777777,0.45670609077052643,Normal,Severe
88.88888888888889,80.55555555555556,0.35995312320601247,Normal,Moderate
60.50420168067227,91.66666666666666,0.3814232912855995,Normal,Normal
64.4776119402985,80.55555555555556,0.5812725713981286,Normal,Normal
61.203332842737474,116.66666666666667,0.345209687695719,Moderate,Moderate
64.51474262763413,80.55555555555556,0.48743308669509927,Severe,Severe
86.05577689243029,83.33333333333333,0.38746751491358944,Normal,Normal
66.05504587155963,116.66666666666667,0.44831022515400615,Normal,Moderate
76.27348910875318,108.33333333333334,0.3271477309388877,Severe,Moderate
76.86832740213524,83.33333333333333,0.343221615876374,Normal,Normal
69.23076923076923,94.44444444444444,0.22268278055865126,Moderate,Moderate
72.72727272727273,94.44444444444444,0.3352589738560673,Moderate,Moderate
65.45454545454545,116.66666666666667,0.34316093563687505,Moderate,Moderate
95.57522123893806,86.11111111111111,0.21381378718562635,Normal,Normal
69.45337620578778,83.33333333333333,0.3585630256653708,Normal,Normal
54.60499381965155,83.33333333333333,0.4167407284534074,Severe,Severe
69.70512009763004,105.55555555555556,0.19364434998483937,Severe,Severe
69.90291262135922,94.44444444444444,0.28658261050449046,Moderate,Moderate
70.58823529411765,83.33333333333333,0.28398441255913504,Severe,Severe
69.23076923076923,100.0,0.35931776151708683,Moderate,Moderate
72.0,100.0,0.37138493086591634,Moderate,Moderate
47.35590642434204,86.11111111111111,0.44474298663709244,Severe,Severe
42.64546156155237,117.21171014213972,0.1772076802297288,Severe,Severe
69.45337620578778,83.33333333333333,0.3508811517617741,Normal,Severe
102.3696682464455,86.11111111111111,0.5611439667932149,Normal,Normal
62.7906976744186,77.77777777777779,0.29212069975109045,Moderate,Moderate
96.0,86.11111111111111,0.282057460829083,Normal,Moderate
107.66810677311587,83.33333333333333,0.20860696617342656,Severe,Severe
64.87754039855993,86.11111111111111,0.3149587864970806,Severe,Severe
93.5064935064935,83.33333333333333,0.3500865925303054,Normal,Normal
58.69565217391305,100.0,0.48774156573031546,Normal,Normal
93.10344827586206,83.33333333333333,0.21004617747304524,Moderate,Normal
67.5,83.33333333333333,0.4381816946727278,Normal,Normal
70.35830618892508,91.66666666666666,0.18398528369767192,Moderate,Moderate
82.12927756653993,80.55555555555556,0.2052207810988575,Normal,Normal
67.32409428455063,119.44444444444446,0.20326619881174324,Severe,Severe
50.66334764998697,113.88888888888889,0.21444192989623936,Severe,Severe
55.24296675191816,77.77777777777779,0.5182768492936565,Normal,Normal
75.10604728500132,108.33333333333334,0.3435820640149001,Severe,Severe
69.38880528471205,83.33333333333333,0.4079889806715327,Severe,Severe
101.40845070422534,111.1111111111111,0.4880798717417796,Moderate,Normal
71.76079734219269,97.22222222222223,0.42820358797844316,Normal,Moderate
70.81967213114754,105.55555555555556,0.2608293721763658,Moderate,Moderate
66.87306501547987,88.88888888888889,0.4255920830250383,Normal,Normal
68.50760708782784,83.33333333333333,0.30583043393095466,Severe,Severe
60.674157303370784,116.66666666666667,0.33611106703307964,Normal,Moderate
59.34065934065934,80.55555555555556,0.42582009349539446,Normal,Severe
70.58823529411765,83.33333333333333,0.34780233204314126,Normal,Normal
65.25679758308158,77.77777777777779,0.3416085868162156,Moderate,Normal
100.46511627906978,116.66666666666667,0.4239741758578298,Normal,Normal
98.63013698630138,116.66666666666667,0.5013212786484267,Moderate,Normal
116.45666689549746,77.77777777777779,0.4062244321886498,Severe,Severe
46.15384615384615,86.11111111111111,0.4765244620407646,Severe,Severe
51.973808205122346,88.88888888888889,0.36225478441230224,Severe,Severe
91.13924050632912,83.33333333333333,0.276823232027215,Normal,Normal
93.76689259532453,83.33333333333333,0.40804851702970024,Severe,Severe
84.04669260700389,83.33333333333333,0.3414022275844536,Normal,Normal
105.88235294117648,83.33333333333333,0.23459400634492938,Normal,Normal
54.90322738736099,86.11111111111111,0.5045969105139139,Severe,Severe
97.73755656108597,83.33333333333333,0.5461976163017974,Moderate,Moderate
78.83211678832117,97.22222222222223,0.2385554668726051,Moderate,Moderate
68.78980891719745,86.11111111111111,0.47114908959485996,Normal,Normal
67.0807453416149,102.77777777777777,0.36915644589386837,Moderate,Moderate
102.287359546124,79.79473907880394,0.3548859454765495,Severe,Severe
57.599999999999994,108.33333333333334,0.42716461508819564,Normal,Normal
60.0,113.88888888888889,0.2754866369324547,Moderate,Moderate
91.52542372881356,86.11111111111111,0.1570672521770249,Moderate,Normal
67.62015475332622,91.66666666666666,0.2853335738750418,Moderate,Moderate
82.12927756653993,77.77777777777779,0.3769054767115603,Normal,Normal
76.32508833922262,86.11111111111111,0.3946505131778336,Normal,Normal
54.282281472614244,86.11111111111111,0.43629194384644854,Severe,Severe
63.510296582538544,86.11111111111111,0.43967317944459783,Severe,Normal
92.3076923076923,88.88888888888889,0.32745341509011866,Normal,Normal
79.97220976052915,83.33333333333333,0.34525335311739447,Severe,Severe
73.97260273972603,100.0,0.3352821279516397,Moderate,Moderate
61.05332086913475,111.69561245483754,0.22011587169555538,Severe,Severe
75.26132404181185,83.33333333333333,0.39701739004558817,Normal,Normal
71.76079734219269,94.44444444444444,0.25421260651741656,Moderate,Normal
69.6774193548387,102.77777777777777,0.34798609289497645,Moderate,Moderate
102.546198524565,80.55555555555556,0.24247794885885837,Moderate,Severe
91.64801776988459,75.0,0.32272067776915053,Moderate,Normal
59.16835686117433,88.88888888888889,0.42268522469322667,Severe,Severe
65.80091555813544,111.1111111111111,0.26382274206923406,Severe,Severe
71.70746974977554,105.55555555555556,0.2531870512160803,Moderate,Moderate
112.5,69.44444444444444,0.5562978948166408,Normal,Normal
51.30641330166271,111.1111111111111,0.5531846334351431,Moderate,Moderate
46.12010246763828,86.11111111111111,0.5083385668688248,Severe,Severe
90.75630252100841,80.55555555555556,0.40197123874436025,Normal,Normal
91.13924050632912,86.11111111111111,0.34385760479803584,Normal,Normal
57.176535165427026,80.55555555555556,0.4660712603261689,Severe,Normal
59.50413223140496,75.0,0.25093702933411965,Moderate,Moderate
93.10344827586206,86.11111111111111,0.33403010286777185,Normal,Normal
72.0,97.22222222222223,0.22784659729401022,Moderate,Moderate
61.33019624257249,83.33333333333333,0.3592125692490442,Severe,Severe
99.53917050691244,83.33333333333333,0.225838275249246,Moderate,Normal
50.11782626658785,113.88888888888889,0.2376236065561019,Severe,Severe
108.58187604785222,79.07392673000591,0.34301641661363985,Severe,Severe
71.52317880794702,86.11111111111111,0.36805307558769873,Normal,Normal
70.12987012987013,100.0,0.24314959707572237,Moderate,Moderate
104.85436893203884,83.33333333333333,0.3472622945707475,Severe,Normal
89.57040101970587,111.1111111111111,0.1152516399989035,Severe,Severe
79.01269105011266,83.33333333333333,0.2589331003216112,Moderate,Normal
70.12987012987013,100.0,0.37196576257147135,Moderate,Moderate
82.57505876743724,83.33333333333333,0.26711229183743734,Severe,Moderate
68.35443037974683,100.0,0.30085827713480895,Moderate,Moderate
90.70070605526213,111.19381085390869,0.1023637056554084,Severe,Severe
69.45337620578778,83.33333333333333,0.33673075960960286,Severe,Severe
79.12087912087912,86.11111111111111,0.33423108046653344,Normal,Severe
71.5694768665768,108.33333333333334,0.36115822505025635,Severe,Severe
60.8119990696148,111.1111111111111,0.24461895179899562,Moderate,Severe
97.73755656108597,102.17593525534616,0.28309758911242366,Moderate,Moderate
68.13880126182966,88.88888888888889,0.5243546014687601,Normal,Normal
91.91489361702128,80.55555555555556,0.37998037875631435,Moderate,Normal
69.90291262135922,97.22222222222223,0.2584992626242056,Moderate,Moderate
58.378378378378386,88.88888888888889,0.4900902462279152,Severe,Severe
58.27342815946902,88.88888888888889,0.4297835537369259,Severe,Severe
91.52542372881356,86.11111111111111,0.37598829088479047,Normal,Normal
86.99739735844484,83.99085124289181,0.3184042571438018,Severe,Severe
89.62655601659752,86.11111111111111,0.35137283013684206,Normal,Normal
98.18181818181817,83.33333333333333,0.23655779651476586,Normal,Moderate
100.93457943925233,83.33333333333333,0.2768626734759001,Normal,Severe
54.819920785098745,83.33333333333333,0.41592263524215284,Severe,Severe
70.81967213114754,102.77777777777777,0.30807458593146403,Moderate,Moderate
94.73684210526316,86.11111111111111,0.27558940100500995,Moderate,Moderate
64.67065868263472,116.66666666666667,0.3177067787642347,Moderate,Moderate
62.42774566473988,77.77777777777779,0.2951497082436503,Moderate,Normal
70.12987012987013,97.22222222222223,0.2447579201578625,Moderate,Moderate
88.88888888888889,80.55555555555556,0.39370737215947804,Moderate,Normal
76.05633802816902,83.33333333333333,0.4044690234969652,Normal,Normal
103.8216711695485,85.97423985115897,0.17578970412842712,Severe,Severe
68.13880126182966,83.33333333333333,0.4299993420912969,Normal,Normal
83.72093023255813,102.77777777777777,0.21951844949338528,Moderate,Moderate
94.3231441048035,86.11111111111111,0.17879873068386318,Normal,Normal
68.14289319405476,119.44444444444446,0.2455196585425996,Severe,Severe
61.53846153846154,75.0,0.291485037409423,Moderate,Moderate
69.00958466453675,108.33333333333334,0.23529491963162139,Severe,Severe
92.3076923076923,80.55555555555556,0.38070008111072684,Normal,Normal
91.13924050632912,80.55555555555556,0.40163747317484905,Normal,Normal
90.3765690376569,83.33333333333333,0.5122776814594914,Normal,Moderate
63.210286217601094,116.66666666666667,0.25511124574862,Severe,Severe
102.2936694617733,108.33333333333334,0.4291485288582518,Severe,Severe
102.85714285714285,88.88888888888889,0.2879898343836045,Normal,Normal
86.71254100399483,86.11111111111111,0.2742037518818176,Moderate,Normal
106.47470798402318,83.33333333333333,0.3274861220547424,Severe,Severe
67.89014986292113,108.33333333333334,0.25121941403596043,Severe,Severe
61.17372196932091,113.88888888888889,0.2725760311414159,Moderate,Moderate
69.6774193548387,80.55555555555556,0.5549615194783322,Normal,Normal
67.5,102.77777777777777,0.25835456131622414,Moderate,Normal
91.91489361702128,80.55555555555556,0.35674511456411034,Moderate,Normal
70.58823529411765,86.11111111111111,0.39965092120794793,Normal,Normal
96.8609865470852,86.11111111111111,0.20573978011935246,Moderate,Normal
62.247838616714695,75.0,0.19423511913165178,Moderate,Moderate
73.72013651877133,108.33333333333334,0.1542090389892579,Normal,Normal
68.8463302144658,83.33333333333333,0.32620129894644956,Severe,Moderate
91.13924050632912,86.11111111111111,0.3149648301816456,Normal,Normal
72.0,88.88888888888889,0.38241268941975376,Moderate,Normal
63.105348989848686,108.33333333333334,0.1292406872427652,Severe,Severe
75.68556044688339,106.64480040824799,0.25732677865780373,Severe,Severe
88.52459016393442,83.33333333333333,0.43476323341950035,Normal,Moderate
84.375,77.77777777777779,0.1579121674741421,Normal,Moderate
99.438354283899,83.33333333333333,0.26868617922696864,Severe,Severe
73.72013651877133,86.11111111111111,0.3852101127207074,Normal,Normal
80.64838791339449,108.33333333333334,0.49792478821501857,Moderate,Moderate
65.25679758308158,72.22222222222221,0.31836407305802533,Moderate,Moderate
92.3076923076923,86.11111111111111,0.23382798017809336,Normal,Normal
81.6745287006168,77.77777777777779,0.29540595262962394,Severe,Severe
57.84628027640104,75.0,0.2868974972941744,Moderate,Moderate
80.89887640449437,83.33333333333333,0.16136708976377065,Moderate,Moderate
51.079145532689864,86.11111111111111,0.42023451640856574,Severe,Severe
58.53658536585366,80.55555555555556,0.41560283574061974,Normal,Severe
70.5901079059384,86.11111111111111,0.3119145496354337,Moderate,Normal
90.74578286016549,116.65101867116283,0.1927883248152682,Severe,Severe
71.05263157894737,100.0,0.44413373370415943,Moderate,Moderate
66.05504587155963,77.77777777777779,0.45986950211304406,Moderate,Moderate
102.8180011405078,107.15269618721312,0.3089324812593478,Moderate,Normal
74.74048442906575,88.88888888888889,0.28062241919703723,Normal,Normal
60.50420168067227,80.55555555555556,0.3225427317279501,Normal,Normal
83.3976833976834,83.33333333333333,0.308075559208798,Severe,Severe
65.65349544072949,77.77777777777779,0.20972210443662334,Normal,Normal
55.023381709214355,83.33333333333333,0.5005579930659589,Severe,Severe
70.58823529411765,102.77777777777777,0.2034858209230326,Moderate,Moderate
63.716814159292035,77.77777777777779,0.10757105068446224,Normal,Normal
101.88679245283019,97.22222222222223,0.13601468562916416,Severe,Normal
66.66666666666667,113.88888888888889,0.2243431501491728,Moderate,Moderate
56.69291338582677,105.55555555555556,0.42446920730081983,Normal,Normal
110.41466639532818,86.11111111111111,0.4687799526630831,Severe,Severe
67.0807453416149,102.77777777777777,0.2682349427035267,Moderate,Moderate
76.70848112813746,83.33333333333333,0.382900111372313,Severe,Normal
109.15982095744367,80.20987959541557,0.31347218680043687,Severe,Severe
92.7038626609442,83.33333333333333,0.42151821497671976,Normal,Normal
117.3913043478261,81.47031176482317,0.3330962474020167,Severe,Severe
77.9783393501805,86.11111111111111,0.3350948202395203,Normal,Normal
92.7038626609442,88.88888888888889,0.313040850293391,Normal,Normal
71.05263157894737,97.22222222222223,0.32608506634208106,Moderate,Moderate
70.12987012987013,88.88888888888889,0.41645999477172707,Normal,Normal
81.56562380251877,77.77777777777779,0.2985419233528076,Severe,Severe
97.29729729729729,86.11111111111111,0.1876498406633618,Moderate,Moderate
76.05633802816902,86.11111111111111,0.4239216925610733,Normal,Normal
67.61947274897958,108.33333333333334,0.24905887499246226,Severe,Severe
66.05504587155963,86.11111111111111,0.3364141939472305,Normal,Severe
68.13880126182966,86.11111111111111,0.44518809399693876,Normal,Normal
93.5064935064935,86.11111111111111,0.16453492763524358,Normal,Normal
71.52317880794702,86.11111111111111,0.4020248752392212,Normal,Normal
62.586263801833454,113.88888888888889,0.40654810650968226,Moderate,Normal
71.52317880794702,100.0,0.32239797070064946,Moderate,Moderate
64.393904783191,119.44444444444446,0.31640599864640023,Moderate,Moderate
71.8202325415931,105.55555555555556,0.2317245889414885,Severe,Severe
68.57142857142857,91.66666666666666,0.20992855512096664,Moderate,Moderate
72.72727272727273,80.55555555555556,0.2998897256006797,Moderate,Moderate
49.20273348519362,83.33333333333333,0.4833521227080707,Severe,Severe
66.66666666666667,75.0,0.2722508228158128,Moderate,Moderate
79.41176470588235,86.11111111111111,0.5275485600524357,Normal,Normal
103.76534263200648,73.14814344431687,0.3842173136324774,Severe,Moderate
69.73413633684572,113.88888888888889,0.2654527654818312,Severe,Moderate
72.75499540828143,94.44444444444444,0.38364422553586436,Moderate,Moderate
86.4,80.55555555555556,0.4370205697195999,Moderate,Normal
67.28971962616822,102.77777777777777,0.30973989327914775,Moderate,Moderate
