R_amplitude,QRS_duration,Dominant_frequency,FFT_energy,Wavelet_energy_approx,Wavelet_energy_detail1,Wavelet_energy_detail2,Wavelet_energy_detail3,Class
1.283344337441399,0.00425821438598517,6.666666666666667,1231.641916764376,8.179110302859817,2.7463447675951986,0.5863197309770808,0.042352253268784695,N
1.1609337112796239,0.0038773981099377883,6.666666666666667,728.3853679655117,3.817378443345382,2.21153703393695,0.7555601438520743,0.10629814335571695,N
1.2055429578943,0.0038958618421758504,1.6666666666666667,809.1263472461214,4.439957940779453,3.070889583264576,0.211620758573681,0.18331505545251095,N
1.3005178676233178,0.004294243544264088,6.666666666666667,957.0245939543037,5.779993208957893,2.446254427681823,0.7387570685458419,0.06150092342609447,N
1.1867898007485793,0.003933955455290506,13.333333333333334,793.1480692094812,4.093059725051007,2.9763578451499946,0.26596436609744606,0.21237272035120128,N
1.1229473160309142,0.003645890339549889,5.0,734.1613965784138,4.17486525975648,2.4995838711830163,0.3910362783280459,0.14236169784913924,N
1.2206227718798046,0.0038676204589164183,1.6666666666666667,873.8998824218706,5.101023596105584,2.7089006616844946,0.5485708257542549,0.10827135759263175,N
1.3558482032732622,0.0044545045014826,6.666666666666667,1289.9412487447748,7.940549848795953,3.5883490981733774,0.5674985069665285,0.03461936411612792,N
1.1783325084441407,0.00398486491023501,6.666666666666667,729.2647017575821,3.497310534147669,2.852026005833297,0.3285548866953433,0.2047306518197225,N
1.1526024110633304,0.0038882673327242587,13.333333333333334,701.3319466924737,3.528242975378902,2.7784439276007085,0.2032740347850509,0.25124152709780034,N
1.22458025560062,0.003953095399218809,5.0,868.5841846379114,4.994956448622751,2.8413053147672995,0.31303159581649875,0.1413528704819128,N
1.2584758857432565,0.004274456444048941,11.666666666666666,965.5904789806323,5.64423600803092,3.5244927072514676,0.18742730048004683,0.14165964196942074,N
1.2045476628106817,0.004011920021672167,15.0,883.5823860167966,4.949749613716296,2.953055159216439,0.5534112058827749,0.08077838308699467,N
1.11802964154359,0.0037350125473671132,5.0,720.6918151115309,3.7876048679109062,2.506217086551237,0.45010432277547746,0.12806559147840826,N
1.188884671742357,0.003921384938879141,1.6666666666666667,856.4930527401037,4.774499877296143,2.928413794626238,0.3720728437358514,0.10332909017624199,N
1.3494362452988713,0.004345663446889887,6.666666666666667,1074.0670027007513,5.9522724718510025,3.697972185922511,0.22142590530912024,0.2014219927533667,N
1.1696083848248946,0.003954284080157937,6.666666666666667,644.1094874933068,3.009394290618047,2.5480584318084087,0.2684884682945077,0.4120565828706205,N
1.1968015949904902,0.003991116800122302,6.666666666666667,911.89845666867,5.461016600503561,2.840571108620573,0.2700633335660861,0.10059358961090849,N
1.2140086875098512,0.0038705431879627198,1.6666666666666667,837.733388337081,4.9599980717188075,2.3582139696451128,0.8138166729676957,0.046693889152652795,N
1.2967342128696755,0.0041687910059420045,5.0,1006.3775849085217,6.072569151707257,2.863494952018163,0.6281724720473211,0.07258630059527302,N
1.1606066322492221,0.0040560961725880544,11.666666666666666,785.5025488613535,4.918515548290169,2.36382987105657,0.31670904670905564,0.13808049895813523,N
1.1949697251989544,0.003929461548452711,1.6666666666666667,723.5729242493009,3.832751896408595,2.570271457483601,0.2623945727083597,0.30279706004697143,N
1.2516781055800006,0.004103841701007739,1.6666666666666667,851.6530581615783,4.056290453342869,3.4659216555063073,0.15074744691439657,0.26762328191128215,N
1.1826989634276508,0.003967907797397287,6.666666666666667,798.6296115585818,4.26811296506395,2.947208235673191,0.2108698686889625,0.19944069966539338,N
1.0569116769104658,0.0036004299410872845,6.666666666666667,648.2980411538184,3.49510611767752,2.0364367452925025,0.6155382675988782,0.09208662277682392,N
1.1092479169435046,0.003738433393098784,1.6666666666666667,734.0361686768944,3.9524902172028185,2.3386698901749394,0.5238744611642245,0.0923971767439482,N
1.165928203600664,0.0038854758989120644,11.666666666666666,810.607542215753,4.733397718193782,2.739606441233204,0.3749555006116965,0.12611464022039923,N
1.1713835700897894,0.00392117032607819,15.0,763.4218358364512,4.072998915606013,2.8859062946139167,0.2556238531495441,0.1553435113472182,N
1.0608859156722916,0.0036126444126159474,5.0,691.4981369541983,3.9225476709289855,2.5358479043323383,0.2360659916925213,0.0882175633126788,N
1.095156179643311,0.003586504421301225,1.6666666666666667,730.654057978048,4.2027922225604595,2.282688759735917,0.5104145149958854,0.07866831639298555,N
1.3046677291251507,0.004247024180861638,6.666666666666667,1131.912796883689,7.040763037079957,3.3464658251597683,0.12252192943705192,0.07099588963544948,N
1.271972252871092,0.004250246920495446,6.666666666666667,1093.5792616882977,6.356777438704081,3.277262346088918,0.47392162268982646,0.0091948583380266,N
1.0762410771280093,0.003633290355837759,5.0,696.1557270168598,3.771366745794311,2.44534385572801,0.31260968972961173,0.1089880093935828,N
1.1960340557644158,0.00391609549172937,5.0,765.7128493484689,4.2253216004612995,2.8512687509890564,0.23059628608613522,0.2176688300373426,N
1.2183024507036984,0.0041404443907486115,15.0,829.0230389489476,4.29719784449352,3.0558207975528107,0.37179666418916557,0.20914780802328736,N
1.2627800898246055,0.004171423331363102,5.0,1255.9395214884455,8.361817654556393,3.259024890369398,0.14466778492205834,0.024019401958866992,N
1.1027990272867396,0.003663929742631458,6.666666666666667,687.9341253201827,3.7735061079325956,2.051455401185514,0.6911201430749677,0.10512586871129967,N
1.128452773857912,0.0038269795212926895,6.666666666666667,788.8581830806553,4.615424494059692,2.5566092169159513,0.2161848768305739,0.10862011837150658,N
1.1366808225833411,0.0037471837909280967,6.666666666666667,716.2030971674063,4.111285739734359,2.4855359783217885,0.11415662165915857,0.21951509273538228,N
1.079272617822242,0.003617124743290171,6.666666666666667,758.0762564651051,4.82035223614981,2.0110412191368847,0.49394717405821836,0.03319542427836504,N
1.1565589591987597,0.003771994763261423,5.0,761.7492310639749,4.278047968684936,2.3406366058931227,0.5732826270241432,0.07576688258654489,N
1.2259552768259767,0.004019684232473898,5.0,908.2619544809709,5.644889318033581,2.9956552658666658,0.3766941583202205,0.0818449222250518,N
1.2364383729565216,0.004076436559230135,6.666666666666667,953.071800212671,5.849471640303459,2.9529942447043522,0.30216481668491174,0.07922810283679423,N
1.0738905800467171,0.003522257771843153,6.666666666666667,645.9120096801307,3.397018904529877,2.24199726183024,0.41984459982704914,0.16696349991439122,N
1.1329027025825034,0.0037787877415929655,6.666666666666667,728.5255776858944,3.6902613713952195,2.53447948142919,0.5447792467622276,0.12161836589081393,N
1.246406672253381,0.004061555216270485,6.666666666666667,806.2351911880284,4.480136231783153,2.7238318493840588,0.36004198722200254,0.2507175567613841,N
1.1491575220609944,0.0037871676728172153,6.666666666666667,717.4238222292047,3.8528207546890902,2.2270906963405253,0.6541489660628749,0.09687122883162697,N
1.0596295431233638,0.003531897781047161,5.0,711.7955749190569,4.266516618966687,2.37322321707319,0.401540959203601,0.07511338420368707,N
1.1770761905166145,0.003967175634470065,15.0,880.0812312588819,4.7107555102938825,3.0837827044794532,0.43203151880494595,0.0742682993584144,N
1.207560863022458,0.003990858481382114,11.666666666666666,791.5168857065142,4.157540343202803,2.5432860748523485,0.8679993264275837,0.060041744016256206,N
1.1330273199232952,0.00375044387653537,5.0,722.2784486754116,4.130563908499282,2.429095811968309,0.5405189390136849,0.07527557076524032,N
1.0909544343432482,0.0036100043367373836,13.333333333333334,644.6447817613266,3.0311544133943857,2.632528472134825,0.17054184911630324,0.19372296619812046,N
1.1562173694623026,0.003807730815700058,6.666666666666667,726.8924083902465,3.8061794355905585,2.207973137672561,0.7631576175655893,0.12282891411094898,N
1.2199273726807283,0.003964883372317648,6.666666666666667,770.6750713424686,3.7399120328283915,2.9278137817446477,0.2727903946709033,0.3237286715589796,N
1.0877031754599649,0.003609556124506365,6.666666666666667,644.3190021917264,3.352322411778968,2.046157491353862,0.7400432969644329,0.09560625490740028,N
1.1545995806916791,0.0037541799833418227,5.0,759.8118538764968,4.453046810871445,2.3177923628316477,0.6484421608202249,0.06864695692030613,N
1.1646820951726535,0.003820497987149293,5.0,822.1475587068846,4.989446136367077,2.701221688620026,0.42839986445085254,0.06438749729125649,N
1.2090211911409368,0.003966685354193372,5.0,887.3254922870915,4.772578604802222,3.300749957925913,0.20702565185362812,0.13469112027676208,N
1.118858200717001,0.003691618029780965,6.666666666666667,666.4210110107108,3.5339795265970917,2.2419932302531436,0.4864056155390319,0.16588782569911953,N
1.1445929328265043,0.0037849491033048258,1.6666666666666667,736.1818634756004,3.721787510942842,2.44571578702711,0.4939105275017508,0.15982185900945917,N
1.407064924119984,0.004607610820678719,6.666666666666667,1411.8987501123022,8.896425965689817,3.807067929562555,0.3890013336997817,0.018029261054465964,N
1.1885093561187001,0.0039723513364429775,6.666666666666667,749.283739421735,3.710798629830751,2.5501469590906574,0.6949964341702329,0.15151100248366922,N
1.120680500113371,0.003677842318808503,5.0,727.8284605516492,4.027312740443341,2.7077127986806215,0.26911680196128734,0.1198632051960228,N
1.207232162304391,0.003968124786425507,5.0,966.6569627402104,5.890765477595891,3.1799803614435502,0.09211166137572654,0.05194040081855804,N
1.201302129733784,0.004166015922899364,5.0,899.3104048417609,5.684878948126624,2.6590621744087994,0.43954090090268094,0.03808380262565372,N
1.1308577693309492,0.003782792271758107,5.0,727.2893346579309,4.104152476237649,2.33947878686372,0.5438582137356702,0.09317060650897153,N
1.114450562622869,0.0037566952158697535,1.6666666666666667,721.5155202969995,3.6202950524625197,2.5466395406069813,0.4722694098314401,0.14921982271373999,N
1.230619547247984,0.004034336576185105,6.666666666666667,887.104472307288,4.536129258473215,3.4533488159724715,0.23173395540671304,0.1796216075925462,N
1.2149766873125403,0.003937330064746445,6.666666666666667,887.6763515852583,4.775516947519779,3.065725777779415,0.42908037385448033,0.1050563957017083,N
1.0987714672370932,0.003718257621271195,6.666666666666667,665.4354414581861,3.235152496361438,2.681368668321178,0.2826094822525009,0.18859630253948215,N
1.1929788035390143,0.003979957418593078,5.0,999.0349160498063,6.636250250511217,2.8610517327024314,0.060309118939969014,0.060248083023043776,N
1.2487880054965825,0.004128957456563358,6.666666666666667,982.8075683588002,5.988957263751425,2.968103657395558,0.4000989549826948,0.039503210570074096,N
1.1869151657393409,0.004058943042793544,15.0,866.4924165037993,4.775664986215142,3.3979652916124943,0.1799363657521956,0.11320590505237128,N
1.059394186151071,0.0036582310269442047,6.666666666666667,669.2797878504474,3.6489040985404295,2.2157738182903404,0.5630285613098676,0.06808995077937108,N
1.0874382227751298,0.0037289804836566514,6.666666666666667,700.6159417134099,4.1596071662174765,2.0080735001034467,0.4347116248517866,0.1240928652877195,N
1.2432806331694934,0.0041327979119358624,6.666666666666667,810.7944809626023,4.068182370368848,3.1330037030399494,0.22145678117907433,0.3269949586999603,N
1.2837715666445275,0.00423814348079249,6.666666666666667,1123.4774643740257,6.703993330153122,3.3550864312047857,0.4226414967531878,0.0012935642938571889,N
1.175040293884869,0.003977246607375805,5.0,918.8233782031962,5.509737970612297,3.231993507356391,0.11107046286371494,0.05257673593750684,N
1.2169276305133783,0.003950282395005819,5.0,804.2447667268459,4.524438745721263,2.8452661868330096,0.21579011686482555,0.22189503536845823,N
1.2336093653661115,0.004119560410744054,6.666666666666667,886.6322841200447,4.769182579106958,3.2299104684500963,0.25555403539046784,0.18534984622326675,N
1.1018309505098767,0.0036658796256875386,6.666666666666667,687.7259879630308,3.5214786661678525,2.4269712861443846,0.5468350123815996,0.14117801568597488,N
1.1784199936443074,0.003839640921641422,6.666666666666667,766.2704298691197,4.041114886683104,2.8351132472143172,0.20758384424518547,0.22636802738229597,N
1.2233779751588194,0.003989077490230439,6.666666666666667,817.4567442071547,4.301037989584821,2.763144658529771,0.6540429408018341,0.1393538910907553,N
1.1894078746441277,0.003972861646949342,6.666666666666667,887.628417263168,5.2585100260049735,2.436190307244921,0.6749269358701622,0.0509711413229112,N
1.1296272350624972,0.0038269982452044846,5.0,892.573533850765,5.737308100930668,2.3619430957552736,0.47748969228893207,0.029944589328367844,N
1.21522063153732,0.004136143486027568,5.0,977.0418977234107,5.92146671069376,3.2576120186204554,0.24162314359464157,0.05344800055431653,N
1.3753743176992594,0.004647599107861704,5.0,1398.2975541503442,9.555359964700475,3.1354478964520607,0.6305884423464501,0.05505406427379391,N
1.206097924380786,0.0040570311342126445,6.666666666666667,906.9960743698202,5.027017610080807,3.1288263405300136,0.4010821808088065,0.048561555560559085,N
1.2053668760491367,0.003953345011478855,6.666666666666667,971.2549658527856,5.768460056548015,3.1617535172961904,0.16983068964724615,0.0639573692878855,N
1.202318342021861,0.003885987577595949,6.666666666666667,778.5214874367774,3.934655596786109,2.534188665563928,0.7244669826081731,0.2022657706402141,N
1.3224827588532286,0.004274851187964295,6.666666666666667,1188.5818211124513,7.203044846373287,3.5978451204977473,0.38198162428108284,0.04954760083679359,N
1.1489221451121208,0.0038764499135600207,6.666666666666667,722.640989689109,4.424510504702261,2.1036181806082643,0.47887876406088675,0.11447624156407846,N
1.2183006573907782,0.003934926861542117,5.0,860.718885151907,4.969244734388571,3.014063584014685,0.16454166859449626,0.1583835858840921,N
1.261437211633768,0.004254342635308359,5.0,979.0769077185012,5.736350395190369,3.6740289983857575,0.23506970639673327,0.11298754062046264,N
1.254765937075861,0.004205271927970406,6.666666666666667,828.5802040926955,4.258748947123144,2.9874960026182045,0.3339542993364716,0.2681003114870941,N
1.1198486380530361,0.003833364961365462,15.0,775.9186653652254,4.184979352528543,3.120014461561073,0.21727649349881578,0.08955080855163638,N
1.1727324391244878,0.0038858633046388253,1.6666666666666667,775.776782868928,3.730431478286348,3.0048313928491632,0.3162440931216804,0.19553781380340768,N
1.2527802476468748,0.0040889936731156006,6.666666666666667,904.2116262003032,4.75829296083567,3.151417416751719,0.47819398794699153,0.16854085933046353,N
1.1755460091811356,0.004020221897838925,6.666666666666667,788.5573035215295,3.782384300123366,3.0932576059618304,0.3177532586419797,0.23341030646828945,N
1.281884367823162,0.0041829981685450185,6.666666666666667,1130.730754053747,7.342459262908708,2.7301356826109666,0.5024459511802202,0.02372666682536021,N
1.2304397276852288,0.003974181810669116,5.0,874.0712428829654,4.8310131197832185,3.2993943109934496,0.1781316825954128,0.14699628067909876,N
1.2400612898979897,0.004084676391670604,11.666666666666666,889.6524948375838,5.049447404095422,3.2030737794438444,0.24562210187170055,0.1665577061503095,N
1.1333749928578756,0.0038797441600761594,15.0,724.1839344734549,3.6721551971086743,3.0496693867382993,0.1733856680441183,0.17068338751448472,N
1.1225306358077247,0.0036936578348882964,6.666666666666667,686.6703013685733,3.4988755007994663,2.2406495593622617,0.6510654392240448,0.14442129972750414,N
1.2033179951648065,0.003990364776342088,6.666666666666667,811.3446671427778,4.34761114707217,2.6772884968045503,0.5147702406215635,0.12070215313785475,N
1.2053324796240423,0.0040039498630081456,6.666666666666667,799.369958375004,4.01812633546769,2.992035269167591,0.30045937519091886,0.19729096659109804,N
1.0942714393123083,0.0036567241955381973,6.666666666666667,678.982088907232,3.3175564619234583,2.5303074711245443,0.4401516951091517,0.11379484102809563,N
1.1530302435326916,0.0038337252541408486,5.0,869.0547978170287,5.554359811576178,2.4446459337116067,0.353669837949171,0.06338412395408739,N
1.1977655355131585,0.0040045136759655564,6.666666666666667,794.8956090266421,4.2760258397265165,2.6281664507250477,0.4654874340141726,0.18515204002413735,N
1.1606224550535538,0.0038707213747776704,11.666666666666666,790.0923002240462,4.7613571536264985,2.6076602863213747,0.3791341030027372,0.13842028384302535,N
1.0661001057016928,0.003607616904765564,6.666666666666667,678.6133741986076,3.886108145084123,2.147148095681384,0.4927409557219613,0.04234873100372905,N
1.1209400279712003,0.0037783196013826932,6.666666666666667,720.2019537490175,3.569171097836879,2.618955864069931,0.42388303374277364,0.17632013155897314,N
1.1817853195812076,0.0038945063310014904,6.666666666666667,749.1825257946984,3.3899670350847404,3.1225861206019787,0.20123055988275199,0.2457569587267415,N
1.1539933481602618,0.003939555938135406,15.0,755.7314007944626,3.895332445722163,2.9660909109663494,0.36341624289443214,0.17421545749867426,N
1.129643762210969,0.003708746455242311,5.0,706.155817253532,4.086124919407388,2.149675320134202,0.4947321888572183,0.08162554302695814,N
1.1856201993746438,0.0038981399790187824,1.6666666666666667,787.6845736404126,4.459104340550666,2.7689100445330745,0.2154602613552569,0.20651778475268676,N
1.2363801719611924,0.004126195575594176,6.666666666666667,1070.8796524253237,7.144089998602327,2.480104723468874,0.6071308673534619,0.022080412466464184,N
1.111521498493398,0.003804627191623921,6.666666666666667,664.9330987412794,3.2096265101133703,2.8744770668884634,0.16450028220532723,0.22921848880355783,N
1.138411157375459,0.0037697443687756405,6.666666666666667,712.4229661599654,3.886223314534854,2.2792124497856303,0.5799941615579425,0.12629498083352733,N
1.1913567461489394,0.0037942695724390257,6.666666666666667,788.6357714309611,4.09923440275456,2.4126087363751236,0.7973267060023432,0.03806283064057303,N
1.254420067089129,0.004251362390056818,6.666666666666667,1100.3407991390984,2.904241602392198,5.397478996159252,1.713071963579742,0.17844534071870613,N
1.2281937349001957,0.004090977363124895,5.0,1124.5411186999982,7.485132113276023,2.6946206401939716,0.4158194622975184,0.03785671162391105,N
1.167845587555298,0.0038071913365249777,5.0,856.8938950554026,5.002382979809852,2.7351329133438536,0.44542889060049795,0.06782213081700378,N
1.2051299295542086,0.003948683808358175,5.0,836.1833911780811,4.855980621957056,2.9229923949744414,0.308460443689917,0.1667518721146619,N
1.1392595427899164,0.0037964275678329163,6.666666666666667,770.0795956338247,4.029740410254643,2.4509486571360366,0.7007943215202227,0.05496076863231069,N
1.186099190167957,0.0039009995488922065,1.6666666666666667,916.2570607411253,5.236786526812292,2.8483175279656927,0.5381729934308693,0.008334425528440336,N
1.1418929228365824,0.0037611702699715485,6.666666666666667,702.3557037492778,3.551104058140853,2.085245562718643,0.8444033827763106,0.12520064205232018,N
1.2269992252412703,0.00416403973597492,6.666666666666667,923.8917905000287,5.6241537048733425,2.690012989590976,0.6320119720052553,0.04883828043791192,N
1.1649364725696345,0.003917689253071359,6.666666666666667,783.5562905167673,4.084857604598564,2.9125493084185186,0.27642941463849335,0.12733914557915882,N
1.1645574519606237,0.003796249970397168,5.0,718.8046589516056,3.8355456802907026,2.65872601752341,0.14535586353488877,0.23872894137144562,N
1.1334138444576365,0.003761281433932027,5.0,739.5993333257635,4.002835625371903,2.6338414955222023,0.20245369330392674,0.15941354937181637,N
1.1814019579882935,0.0038710802461821656,5.0,855.0783530821514,5.168675433202206,2.4539981082301856,0.7572559528159912,0.03722696081392642,N
1.0868648313266431,0.003569900071638556,1.6666666666666667,628.5145181861641,3.078539983892241,2.074015986696111,0.6680799278387353,0.1595759453788174,N
1.1350702248814348,0.00383934687832612,6.666666666666667,706.9932205524905,3.497570306356068,2.668850480779497,0.20774533460203562,0.2877596844114138,N
1.2689205475280587,0.004196332122211365,6.666666666666667,991.1266608214025,5.371038115725184,3.041367547079302,0.6947168176526002,0.09219139896415213,N
1.0395646592488574,0.0035590404649773096,6.666666666666667,570.097849224007,2.712533736567017,2.0820474782651184,0.4935274169271507,0.14875193577779527,N
1.1009530218612977,0.003635245684699468,5.0,737.6763360155168,3.944670286136635,2.816587944253454,0.22234492476410142,0.09720181537056051,N
1.1567147321274376,0.0037637594663699207,5.0,769.5654637222398,4.586340828087663,2.364058805057193,0.33314958505630377,0.11283838527755329,N
1.2444343810977343,0.004154116114457069,5.0,1143.4763335887885,7.578682591930364,2.841146999325012,0.35354435829586967,0.003647879894494105,N
1.1582524363325428,0.0038909425456388454,6.666666666666667,929.5044805531442,5.424016047402476,2.8069848556098878,0.45143691303584416,0.027917731789396587,N
1.1282963609004708,0.0036891539512350913,5.0,699.9688880023858,3.8184607506898396,2.379607992998925,0.28511916623117184,0.17452386473902382,N
1.2081119409658323,0.0039198622958376865,6.666666666666667,717.7081467481286,3.6875360262720944,2.1728683686787114,0.6999597934830519,0.15178148519093448,N
1.2460656158408614,0.00411856478107373,6.666666666666667,792.2790159616359,4.101233632501191,2.459434339602408,0.9401401526741225,0.15137824117055812,N
1.134582438036902,0.0037706313910252903,6.666666666666667,726.0196854957392,3.6339441702159756,2.860367099581495,0.23759404809254506,0.16815879604416184,N
1.1448798949826444,0.0037576432105425324,1.6666666666666667,836.7932987360944,4.896961160378345,2.7684536782797524,0.23314289077938694,0.08427756452496961,N
1.1977459615557664,0.0038962712670232856,5.0,851.1482535516831,5.121735101444493,2.9103013056658864,0.17046255967129798,0.1084026080718372,N
1.137240794381216,0.003841105670823078,5.0,808.7247716497004,4.776250067400178,2.793574599526904,0.22507084204822017,0.09666153197849686,N
1.1910385820325446,0.0038738195957475556,6.666666666666667,802.8270785176059,4.453584189340524,2.827537204986861,0.18203837383654778,0.1431594546566418,N
1.1465589338488678,0.003790745186170663,1.6666666666666667,696.3699673161146,3.254439486931564,2.618626826680045,0.31500385873986014,0.2511726576523483,N
1.2098758638498577,0.003977501260729728,6.666666666666667,814.6932731611411,4.22925763463081,2.7764196708848763,0.4141974145113778,0.1908530725110886,N
1.1170611589852715,0.003829946437256559,15.0,711.1215778783807,3.4244372701194408,2.4736208039977305,0.7744373046379481,0.0648374681440328,N
1.0764189113826594,0.0036336374170004497,5.0,761.8118457312861,4.938956467908619,2.269882348794163,0.2765787912063763,0.06406687412462285,N
1.1702339102585397,0.0038482223397796607,5.0,796.4276541021733,4.790408382364009,2.395668403159527,0.392916714238808,0.1410718669406639,N
1.213748404537233,0.003946854538921796,5.0,844.2880831177437,4.654115591991129,3.0133994237293082,0.3340958275390176,0.17283073812979552,N
1.1123307924128232,0.0037965947776152057,5.0,736.3854408373518,3.927290255700502,2.883314095107311,0.1391660876557949,0.1285819007035846,N
1.110170591578004,0.0036978503818791125,6.666666666666667,649.7871342802264,3.558613134346673,2.4146811562528825,0.14113762192477686,0.24776307063132327,N
1.104581467984824,0.0037205023018360645,6.666666666666667,682.9798735365472,3.1888131834115017,2.680968591339186,0.31345662020675336,0.19646631795636982,N
1.171820554238047,0.003897493577132897,6.666666666666667,745.8718418618481,3.7589159549808295,2.335115419617896,0.83538901944908,0.11329329777926737,N
1.106167988184915,0.003622591054369123,15.0,626.5172958957942,2.9349055356489675,2.5457348648215428,0.22867230971384833,0.24850970340858042,N
1.083983039306325,0.003701773849631377,11.666666666666666,753.2373465964312,4.320056896568915,2.580805519914342,0.41719487395310384,0.05131961796963287,N
1.1337593315229175,0.00373916758189514,5.0,776.4007700974271,4.506315617609821,2.2621252805077128,0.6232019096387295,0.06033892466769232,N
1.1184784426353656,0.0036517301991241783,6.666666666666667,781.2582312911964,4.886401371689108,2.4252783996592493,0.396366068215448,0.07438718988198043,N
1.045115831083713,0.00345658139687265,11.666666666666666,647.0273625364237,3.6553369310190638,2.1028992602523746,0.48014900349837025,0.054277784331691004,N
1.1007282677767982,0.003649943794595533,1.6666666666666667,773.0256530474694,4.023227204086025,2.71288019579146,0.41412822127697646,0.06794048817297,N
1.150885366679221,0.003758689518436562,6.666666666666667,714.0393222992841,3.6428833654477124,2.6558693859194262,0.23755132446218866,0.21656994381934716,N
1.117330167510304,0.0037240195121312006,1.6666666666666667,714.5019000012012,3.4168150301701,2.5623968999175664,0.5699413834289672,0.14096951903744753,N
1.1395861695383407,0.0037330294572611887,6.666666666666667,1046.758673594155,7.129983931422309,2.5494393893816896,0.1869862666979474,0.014081264789738254,N
1.0485127063293733,0.0034526803492445457,5.0,679.4401057487029,3.7107042843532176,2.0262025839243294,0.6040754835156686,0.047838168761514796,N
1.1164565462505558,0.0036981084140711353,5.0,848.9372416829826,5.6366418371601625,2.441805928002676,0.3456871435889357,0.0350309434055335,N
1.1922591988060414,0.0038600227640787446,6.666666666666667,788.2640756142185,4.454348898150781,2.6638079142407616,0.24203706507620298,0.17470135790562505,N
1.2210398252412324,0.004042561024396721,6.666666666666667,1095.532012170611,7.110684179762529,2.6021591696411233,0.46181920202884785,0.025997736979789198,N
1.094742139770133,0.003674623076582432,6.666666666666667,709.146809790204,3.420013035726574,2.8282227056719167,0.1970485370628709,0.14686921556953375,N
1.2342275444649027,0.0039009058440981287,6.666666666666667,867.8491663133277,4.69223795704854,2.954451640231991,0.358881358683124,0.14526601849163406,N
1.0855303704648431,0.003734168308661878,13.333333333333334,701.4963311676377,3.6525612221448864,2.5153417619955416,0.3315373002831718,0.12394791315901313,N
