R_amplitude,QRS_duration,RR_interval,HRV,Dominant_frequency,FFT_energy,Wavelet_energy_approx,Wavelet_energy_detail1,Wavelet_energy_detail2,Wavelet_energy_detail3,Wavelet_entropy,Class,Predicted_Class
1.0865476151173064,0.0036340259703488784,281.0,13.573685211962916,6.0,894.2905330672478,3.0747466011298754,2.1094229443832617,0.6410411058375267,0.13210706260088118,0.32345475894825365,N,
1.073098796833306,0.0035167973601046548,281.0,13.573685211962916,6.0,932.9731705649165,2.390428484799763,1.838811911439903,1.8824386948184075,0.09013111206804608,-0.37127187247501464,N,
1.1709327943027439,0.003875057825743925,303.0,13.573685211962916,6.0,1125.575001418333,2.8756653224510527,2.319119952181565,2.221595029388587,0.07347172948852958,-1.1889900766921526,N,
1.142417444296008,0.00385309328562666,308.0,13.573685211962916,6.0,1066.3861328979165,2.602418862598923,2.332886541565151,2.065391072270612,0.11752840810967635,-0.5604085365523055,N,
1.0840548197658155,0.0035843060078942775,295.0,13.573685211962916,6.0,935.6670558182323,2.387318044776844,2.0261901194430485,1.7370031829052892,0.0782712842520158,-0.6107472714472119,N,
1.155380846443576,0.0036588250637674155,299.0,13.573685211962916,6.0,1091.3845235253361,2.893222055505245,2.4442702294061096,1.9038713897230322,0.03565646120188297,-1.1111121000375,N,
1.1718117177440965,0.0037596928020074733,296.0,13.573685211962916,6.0,1083.5818812758678,2.595530677557276,2.139738344112516,2.393411185088996,0.09992871637397994,-0.7714843895692681,N,
1.0930054828650357,0.0037038476761835624,286.0,13.573685211962916,6.0,884.1254653400598,1.9510595978330083,1.718556629389174,2.050065095256491,0.18267276611890085,-0.2003582645573894,N,
1.2369750298971809,0.004102574119226975,287.0,13.573685211962916,6.0,1510.5726679891436,4.875398263219662,3.629714359936197,1.5505001412121675,0.031702850869073734,-2.616283611972053,N,
1.183879566487591,0.003967885232861498,285.0,13.573685211962916,6.0,1069.2530248640028,2.306196859113306,2.289022241960091,2.3746956551288614,0.1692919435643458,-0.8151937518668859,N,
1.2557820567422957,0.004051367366088881,296.0,13.573685211962916,6.0,1276.5636638253816,3.1841248039907653,2.6708132317856146,2.5435012118462876,0.11353721871629052,-1.5113214049064514,N,
1.1181671933233683,0.003828314759345234,312.0,13.573685211962916,6.0,1077.108170257685,2.638655716853827,2.6171595307614037,1.9134323346610624,0.039540850003623514,-1.5118423861767842,N,
1.1358564685699446,0.003805113927780766,297.0,13.573685211962916,6.0,1078.4839124071132,2.6979013118360946,2.222598539672702,2.1647396793634686,0.09570864376096448,-0.804948142640876,N,
1.2270893354032315,0.0040632568851295195,282.0,13.573685211962916,6.0,1115.4332106943225,2.7851496572187973,2.2856199616111064,2.2642671700516885,0.09791255701314747,-1.042943205803214,N,
1.283344337441399,0.00425821438598517,286.0,13.573685211962916,6.0,1712.1211633481682,5.390850234324351,4.138672235799912,1.8294163991687065,0.042340426571788936,-3.3920566510978034,N,
1.1609337112796239,0.0038773981099377883,278.0,13.573685211962916,6.0,1013.002603400514,2.4440774224035984,2.1614094002760145,2.072294300883114,0.10624215561366929,-0.9545093494977255,N,
1.2055429578943,0.0038958618421758504,284.0,13.573685211962916,6.0,1126.935272013866,2.5079470467729243,2.1817132850942755,2.6286640688918372,0.18328392905335014,-0.139565170596061,N,
1.3005178676233178,0.004294243544264088,292.0,13.573685211962916,6.0,1330.0995930088266,3.708250074133562,3.039407575113747,2.044835140442836,0.06144939613525189,-2.0387228818973853,N,
1.1867898007485793,0.003933955455290506,294.0,13.573685211962916,6.0,1103.1377745597822,2.2828990852767843,2.1384487100995635,2.7146720391705603,0.21231494540962842,-0.057103097838513514,N,
1.1229473160309142,0.003645890339549889,298.0,13.573685211962916,6.0,1021.562568309274,2.2991065447428785,2.1580140361766196,2.1971625859457258,0.14224931812248665,-0.7306818304855494,N,
1.2206227718798046,0.0038676204589164183,304.0,13.573685211962916,6.0,1217.2758279461568,3.0424814790218555,2.6388336184992203,2.3121799278675885,0.10823646545103119,-1.645814523191956,N,
1.3558482032732622,0.0044545045014826,290.0,13.573685211962916,6.0,1791.5209043023638,5.188859719471685,3.9171450163479182,2.7871263663708032,0.03459860975041422,-3.5289687732892983,N,
1.1783325084441407,0.00398486491023501,279.0,13.573685211962916,6.0,1013.3929421764085,1.9867761161259339,2.142201280412363,2.4515363963410475,0.20469059293378317,-0.4385144120318142,N,
1.1526024110633304,0.0038882673327242587,288.0,13.573685211962916,6.0,974.7818140119881,1.8676040734965718,2.078229359616106,2.3001046437749695,0.2511918954413717,-0.13808505551152006,N,
1.22458025560062,0.003953095399218809,284.0,13.573685211962916,6.0,1207.92105595878,2.9913915982641726,2.545386835090932,2.3747847290766937,0.14124309976697025,-0.7518046074391472,N,
1.2584758857432565,0.004274456444048941,309.0,13.573685211962916,6.0,1345.747509603652,2.9583133106811195,3.087236354098086,2.7734697184883434,0.14163598017228746,-1.2307189202436402,N,
1.2045476628106817,0.004011920021672167,303.0,13.573685211962916,6.0,1229.8538384645115,2.7561412943068246,3.2465402590663768,2.1162939797937748,0.08075176191331268,-2.5259861979768856,N,
1.11802964154359,0.0037350125473671132,297.0,13.573685211962916,6.0,1002.3397995739077,2.3403082241004105,1.9557946466003746,2.27000023776752,0.127991531088077,-0.5103817592471397,N,
1.188884671742357,0.003921384938879141,289.0,13.573685211962916,6.0,1190.3331414093034,2.9333257999156577,2.3454641519985153,2.555071203480928,0.10324666329785709,-0.7205900787431732,N,
1.3494362452988713,0.004345663446889887,301.0,13.573685211962916,6.0,1492.79299957311,3.5611527783015493,3.086686732241402,3.0888110378906823,0.2013539897121734,-1.235014947295195,N,
1.1696083848248946,0.003954284080157937,285.0,13.573685211962916,6.0,894.8200371385876,1.559756166523719,1.5002483016794632,2.501802414080724,0.41188525784875024,0.38365004545665415,N,
1.1968015949904902,0.003991116800122302,284.0,13.573685211962916,6.0,1267.9311837461948,3.214123120292051,3.1691613953358595,1.9831616163387897,0.10057013837013937,-1.411102305646713,N,
1.2140086875098512,0.0038705431879627198,294.0,13.573685211962916,6.0,1164.6809942949017,3.0878745661715845,2.452204626287491,2.1783948895883483,0.04643150358675877,-1.4672794357238244,N,
1.2967342128696755,0.0041687910059420045,305.0,13.573685211962916,6.0,1401.0423530362837,3.8312121322017685,3.1432667561847754,2.2833957683165993,0.07257640606608057,-2.454297160937554,N,
1.1606066322492221,0.0040560961725880544,317.0,13.573685211962916,12.0,1095.7721387718445,2.6263321291392225,2.5558069311553533,1.978777780310174,0.13806730626605856,-0.8349850550496597,N,
1.1949697251989544,0.003929461548452711,296.0,13.573685211962916,6.0,1005.2784639092439,2.2604678831563514,1.7440259503219255,2.3916722674426714,0.3026329453233182,0.2111426966911129,N,
1.2516781055800006,0.004103841701007739,280.0,13.573685211962916,6.0,1182.6945817172207,2.2107986347607844,2.693034826330419,2.7119863919813816,0.2675539825678012,-0.72759774108913,N,
1.1826989634276508,0.003967907797397287,289.0,13.573685211962916,6.0,1109.8583835078707,2.313628004471872,2.264607775491031,2.6121004661703937,0.19926776853386766,-0.25979485147886855,N,
1.0569116769104658,0.0036004299410872845,291.0,13.573685211962916,6.0,900.3386651344401,2.2173668758761447,1.7729458578785957,1.9121429457037264,0.09202009563817044,-0.3494327967152653,N,
1.1092479169435046,0.003738433393098784,288.0,13.573685211962916,6.0,1019.5678654923315,2.52488972955482,2.135050846110302,2.043850525010078,0.09233561813370646,-0.8537745079494705,N,
1.165928203600664,0.0038854758989120644,301.0,13.573685211962916,6.0,1131.901536899587,2.700396815506622,2.231635664906451,2.4702755728601273,0.12611463426974345,-0.6087634378669561,N,
1.1713835700897894,0.00392117032607819,299.0,13.573685211962916,6.0,1061.9150904923247,2.213828339607454,2.334567019947725,2.3768480403363377,0.15532213424871755,-0.5895017614190766,N,
1.0608859156722916,0.0036126444126159474,297.0,13.573685211962916,6.0,962.2292538210937,2.197704683731663,2.0222551502303157,2.10636573655832,0.08813527830836673,-0.3356351942891835,N,
1.095156179643311,0.003586504421301225,292.0,13.573685211962916,6.0,1015.732702629002,2.570354686734107,1.9942791392857193,2.118964725525933,0.07852042069984691,-0.39515542447620866,N,
1.3046677291251507,0.004247024180861638,284.0,13.573685211962916,6.0,1573.9398542409022,4.319627881853574,3.979701178559037,2.1253863491316425,0.07095057040680075,-2.7964072269426374,N,
1.271972252871092,0.004250246920495446,281.0,13.573685211962916,6.0,1517.3277839470873,4.0796436488648276,3.656772187944261,2.412520503580799,0.00915964965978745,-2.8947866566745732,N,
1.0762410771280093,0.003633290355837759,291.0,13.573685211962916,6.0,968.4268625388662,2.2513943432482812,1.9583824226059563,2.135845611252075,0.1089527815789563,-0.39782674859035055,N,
1.1960340557644158,0.00391609549172937,303.0,13.573685211962916,6.0,1067.3637216301697,2.34431777781119,2.090353983992485,2.45931053952109,0.21761498774310212,-0.16010763817321677,N,
1.2183024507036984,0.0041404443907486115,300.0,13.573685211962916,6.0,1154.6715937540037,2.4684665980842584,2.405606645029721,2.6120121768283013,0.20912903286031112,-0.8162442132272187,N,
1.2627800898246055,0.004171423331363102,299.0,13.573685211962916,6.0,1740.8357228671277,5.123304651130436,4.601760466477624,1.8222212788231453,0.02386840162851813,-3.5165486059538815,N,
1.1027990272867396,0.003663929742631458,289.0,13.573685211962916,6.0,956.0300614681404,2.4005996233175986,1.8878201043207972,1.9789247613989078,0.10495674194587928,-0.2483099333217939,N,
1.128452773857912,0.0038269795212926895,281.0,13.573685211962916,6.0,1095.926887211959,2.6132166684856384,2.515391605278827,2.0540805094473575,0.10839190021263011,-0.4613433603302749,N,
1.1366808225833411,0.0037471837909280967,287.0,13.573685211962916,6.0,997.1478113450772,2.298404690808134,2.043180741469897,2.087309274581692,0.21951068484439457,0.13634926115215337,N,
1.079272617822242,0.003617124743290171,281.0,13.573685211962916,6.0,1054.2647112523628,2.8468765095215702,2.4665978860064723,1.6677889529232088,0.033071159317126175,-0.6415314867062164,N,
1.1565589591987597,0.003771994763261423,285.0,13.573685211962916,6.0,1058.443535267032,2.7818924120641175,1.9833566990014417,2.2196723326881043,0.07570339358363257,-0.46744285159804644,N,
1.2259552768259767,0.004019684232473898,308.0,13.573685211962916,4.8,1267.5697499427229,3.1210304668405584,2.6822004344764605,2.5700330919325807,0.08175594180853907,-0.9077828176330954,N,
1.2364383729565216,0.004076436559230135,305.0,13.573685211962916,6.0,1325.583214984852,3.3382026288844573,3.2100806273401385,2.2055463727202023,0.07917260121407664,-1.579593280569714,N,
1.0738905800467171,0.003522257771843153,296.0,13.573685211962916,6.0,897.74650725614,2.0027280221757704,1.654381657859069,2.14598437028427,0.1668738492834742,-0.19129389467133373,N,
1.1329027025825034,0.0037787877415929655,282.0,13.573685211962916,6.0,1012.1298980853406,2.298536787011917,2.0844635891267957,2.2351741496613937,0.1215675562206784,-0.6521343816298063,N,
1.246406672253381,0.004061555216270485,283.0,13.573685211962916,6.0,1120.9661181663425,2.6106238172607936,2.0305063234836123,2.580000058630885,0.25056544092401767,-0.1895245201375941,N,
1.1491575220609944,0.0037871676728172153,283.0,13.573685211962916,6.0,996.8301930240834,2.435242269261485,1.992254380983259,2.107757411568564,0.09678802619757457,-0.7458105905404924,N,
1.0596295431233638,0.003531897781047161,294.0,13.573685211962916,6.0,990.247531371098,2.338847876144321,2.087372668937329,2.092099050315351,0.0748621390426675,-0.4369134610324391,N,
1.1770761905166145,0.003967175634470065,292.0,13.573685211962916,6.0,1223.6345882164806,2.7990727568588687,3.0721241424060675,2.205217245265466,0.07421619889406916,-1.9547960304582357,N,
1.207560863022458,0.003990858481382114,305.0,13.573685211962916,6.0,1101.1088313875448,2.629253526325538,2.1289279095189713,2.524117608808818,0.06000358621236729,-0.7392354628768466,N,
1.1330273199232952,0.00375044387653537,301.0,13.573685211962916,6.0,1006.1755220713321,2.233695042412069,2.355355148669106,2.035186578333665,0.07521454323036962,-1.049171656317572,N,
1.0909544343432482,0.0036100043367373836,292.0,13.573685211962916,6.0,895.4133290419368,1.6915004707530434,1.7977208694630495,2.273738214382848,0.19369292675929567,0.30991851609322923,N,
1.1562173694623026,0.003807730815700058,281.0,13.573685211962916,6.0,1010.3123090406689,2.4052378333722193,1.9857682299247763,2.2213409893849647,0.12275740502901508,-0.3431227337898893,N,
1.2199273726807283,0.003964883372317648,279.0,13.573685211962916,6.0,1071.3290839806143,2.092162926398723,1.8991672696271666,2.813064708112105,0.3236009826244849,0.22260284987225087,N,
1.0877031754599649,0.003609556124506365,282.0,13.573685211962916,6.0,895.7277494411032,1.9905071274666486,1.8252607697763,2.054949633558295,0.09544484362576496,-0.1267072962645514,N,
1.1545995806916791,0.0037541799833418227,290.0,13.573685211962916,4.8,1057.7500578059319,2.624620138502682,2.445551197543314,1.9031101391768532,0.0685768243426117,-1.1519169477752336,N,
1.1646820951726535,0.003820497987149293,303.0,13.573685211962916,6.0,1144.8380492835793,2.7957877927694885,2.3983368158116685,2.374361913497876,0.06419717472760648,-0.7686789408301326,N,
1.2090211911409368,0.003966685354193372,297.0,13.573685211962916,6.0,1233.4099587272026,2.6216971927930626,2.8709646024264526,2.5839467284648476,0.1346364413315633,-1.1986276016240092,N,
1.118858200717001,0.003691618029780965,292.0,13.573685211962916,6.0,925.619343554352,2.1123541749286447,1.6512581470665189,2.2143879823375223,0.16577978522731895,0.005917815003048435,N,
1.1445929328265043,0.0037849491033048258,280.0,13.573685211962916,6.0,1022.8381308466536,2.4573175712222213,1.878375419256837,2.2807317769146023,0.15973498164724753,-0.3529861068578209,N,
1.407064924119984,0.004607610820678719,288.0,13.573685211962916,6.0,1957.7110708561866,5.75799589217539,4.544093048238058,2.6971268355495988,0.0179461378225539,-4.021916911409693,N,
1.1885093561187001,0.0039723513364429775,284.0,13.573685211962916,6.0,1042.1416553014892,2.178604766175355,2.213961819215881,2.411540818208805,0.15144664657696605,-0.9253077376758234,N,
1.120680500113371,0.003677842318808503,288.0,13.573685211962916,6.0,1012.8992971905229,2.1941804677357872,2.21197261990381,2.2248161865986114,0.11978902242541997,-0.48582387963141843,N,
1.207232162304391,0.003968124786425507,295.0,13.573685211962916,6.0,1344.7771672880256,3.344999175851231,3.523282295725244,2.0621432530574424,0.051874661476793225,-2.049830799964216,N,
1.201302129733784,0.004166015922899364,308.0,13.573685211962916,6.0,1251.5391400944898,3.269575908996096,2.679808742236264,2.3579607280400183,0.03803302721676558,-1.0162640193369636,N,
1.1308577693309492,0.003782792271758107,298.0,13.573685211962916,6.0,1011.5950251912946,2.4820601869152763,2.1147756178997406,2.060895215615774,0.09308130417161019,-0.7684603902352044,N,
1.114450562622869,0.0037566952158697535,284.0,13.573685211962916,6.0,1003.0039036301673,2.2221151649402495,2.0912409140718538,2.2325279763112635,0.1491609252753438,-0.6328913890964483,N,
1.230619547247984,0.004034336576185105,282.0,13.573685211962916,6.0,1232.2778745241046,2.5998140725063976,2.396360011045131,3.0353707827000678,0.17955655569529674,-0.33251801936104197,N,
1.2149766873125403,0.003937330064746445,285.0,13.573685211962916,6.0,1234.5383824996659,2.7719710145866414,2.829824216514972,2.52296908293009,0.10497247825049648,-1.6748692532254819,N,
1.0987714672370932,0.003718257621271195,299.0,13.573685211962916,6.0,924.2129638636767,1.8590477976273445,1.7133714268681113,2.4179444572335287,0.18843903199144021,0.07378111270621665,N,
1.1929788035390143,0.003979957418593078,297.0,13.573685211962916,6.0,1388.2583524763527,3.9392034902713458,3.4496846223702384,1.805122921419282,0.06009767997239517,-1.6103229775749959,N,
1.2487880054965825,0.004128957456563358,299.0,13.573685211962916,6.0,1366.0573361452407,3.4789865838163077,3.128398384420686,2.445932648982953,0.039404593680838665,-1.6898149993615734,N,
1.1869151657393409,0.004058943042793544,299.0,13.573685211962916,6.0,1206.6390885192895,2.473361109721235,2.7806582069765806,2.670263426437207,0.1131840349561234,-0.8687969427375215,N,
1.059394186151071,0.0036582310269442047,295.0,13.573685211962916,6.0,930.6528450399941,2.170052853720039,2.0062066532076344,1.9575709343028465,0.06802432698502335,-0.7444184168372848,N,
1.0874382227751298,0.0037289804836566514,288.0,13.573685211962916,6.0,973.6191694434184,2.523107624477914,2.1548448960965167,1.6901373866986675,0.12404335286110843,-0.6782602034095903,N,
1.2432806331694934,0.0041327979119358624,280.0,13.573685211962916,6.0,1127.6879206370952,2.24450762540771,2.2729177910713996,2.6786467371359004,0.32693849946781167,-0.34531308157271534,N,
1.2837715666445275,0.00423814348079249,286.0,13.573685211962916,6.0,1560.2412688420243,4.053410474776631,3.740795892129228,2.6164222481904256,0.0012073289992684318,-2.5037297737949085,N,
1.175040293884869,0.003977246607375805,293.0,13.573685211962916,6.0,1279.0617384748057,3.0465503158789233,3.1882351297428575,2.252013120338834,0.05254290951325495,-1.4182147075534073,N,
1.2169276305133783,0.003950282395005819,309.0,13.573685211962916,6.0,1119.6336544292824,2.5840696113304427,2.2470632360780485,2.412128400680957,0.2218456606837632,-0.5112600404379114,N,
1.2336093653661115,0.004119560410744054,305.0,13.573685211962916,6.0,1231.9638203023478,2.7847087277570077,2.416661366936202,2.810873940470675,0.18527745303143472,-0.6804115939038352,N,
1.1018309505098767,0.0036658796256875386,292.0,13.573685211962916,6.0,956.1657871293546,1.9840708170515469,1.8187815529680105,2.418326723194743,0.14107015683878227,-0.1899383953968421,N,
1.1784199936443074,0.003839640921641422,286.0,13.573685211962916,6.0,1064.6705664918695,2.3580512735614225,1.9112928146070896,2.59068670818191,0.22627928486753782,0.32132320644864243,N,
1.2233779751588194,0.003989077490230439,283.0,13.573685211962916,6.0,1136.9483208165507,2.599849208723243,2.114895115497543,2.7258813137935145,0.13926581485971337,-0.8705905242878329,N,
1.1894078746441277,0.003972861646949342,287.0,13.573685211962916,6.0,1233.7986243777611,3.355894615840458,2.8659826857723716,1.9559443388777447,0.05080631819677127,-1.8899606420282282,N,
1.1296272350624972,0.0038269982452044846,292.0,13.573685211962916,6.0,1240.801719789698,3.6451915593171034,2.851106064611586,1.7456159718974453,0.029852718678424393,-1.7531577857371317,N,
1.21522063153732,0.004136143486027568,297.0,13.573685211962916,6.0,1360.11594175279,3.4057632715536683,3.1659189365303133,2.4439488648193692,0.05342358301274198,-1.39010127917637,N,
1.3753743176992594,0.004647599107861704,305.0,13.573685211962916,6.0,1945.8583074561707,6.237805705901816,4.6679943606548,2.0134622167222727,0.055043991350651474,-4.672548552496193,N,
1.206097924380786,0.0040570311342126445,307.0,13.573685211962916,6.0,1260.2137003759715,2.927465050965971,2.842330146825918,2.6186302300230984,0.04843750645861575,-1.4961436192236937,N,
1.2053668760491367,0.003953345011478855,291.0,13.573685211962916,6.0,1350.2218220110153,3.49438865072764,3.0750292168913997,2.37071666963574,0.06393960327268303,-1.3025566176610712,N,
1.202318342021861,0.003885987577595949,276.0,13.573685211962916,6.0,1082.4131593972947,2.40055769622732,1.963174008399536,2.649586685326592,0.20212792742006824,-0.27597702997288576,N,
1.3224827588532286,0.004274851187964295,288.0,13.573685211962916,6.0,1651.5977921731333,4.280346794041547,3.697199202083138,2.965028483576608,0.04942044810172273,-2.1448545206860237,N,
1.1489221451121208,0.0038764499135600207,289.0,13.573685211962916,6.0,1005.7513743208832,2.3796174664043557,2.3215507225322423,1.9130368357356333,0.11435887929985722,-0.3381041420513641,N,
1.2183006573907782,0.003934926861542117,294.0,13.573685211962916,6.0,1197.2837705554086,2.872297630509401,2.6134107312843082,2.347604332270323,0.15833820726873715,-0.8393327828246715,N,
1.261437211633768,0.004254342635308359,301.0,13.573685211962916,6.0,1365.3129176868863,3.0243786165469086,3.073752763964474,2.868784767485345,0.11295747476970322,-1.412511758997501,N,
1.254765937075861,0.004205271927970406,295.0,13.573685211962916,6.0,1151.2411563809048,2.497500768439761,2.174520701010454,2.738468957910554,0.2680316671930675,-0.5828839921041187,N,
1.1198486380530361,0.003833364961365462,298.0,13.573685211962916,6.0,1081.298351052042,2.267042336896667,2.347711617304925,2.5027641175762914,0.0895269226713324,-0.49741449772637675,N,
1.1727324391244878,0.0038858633046388253,287.0,13.573685211962916,6.0,1077.7649061398545,2.2346716838776994,2.1237669180970067,2.6212906180028535,0.19548288411460416,-0.3924285541679296,N,
1.2527802476468748,0.0040889936731156006,281.0,13.573685211962916,6.0,1255.9726112038663,2.9437022489572504,2.218320112091182,3.036415873364678,0.16848236068947697,-0.5365074973095534,N,
1.1755460091811356,0.004020221897838925,280.0,13.573685211962916,6.0,1096.837049007126,2.1970950479872284,2.1039676673849477,2.807542654326561,0.23331286698263975,-0.25320578927522275,N,
1.281884367823162,0.0041829981685450185,293.0,13.573685211962916,6.0,1570.2762966346481,4.7942578897232115,3.8092430294629924,1.8332755735530881,0.023670983530691855,-3.3384395285994435,N,
1.2304397276852288,0.003974181810669116,296.0,13.573685211962916,6.0,1215.9896267250178,2.603388278179016,2.762071391932342,2.588187415685885,0.1469219316046558,-0.8141310601884075,N,
1.2400612898979897,0.004084676391670604,311.0,13.573685211962916,6.0,1239.284906988694,2.7631098334478934,2.5899187160457915,2.737986732463673,0.16650831143382622,-0.8029950215821506,N,
1.1333749928578756,0.0038797441600761594,299.0,13.573685211962916,6.0,1007.8973578109416,1.8440217099580918,2.2199731202267845,2.477225067360612,0.17063805979017702,-0.2732734734486118,N,
1.1225306358077247,0.0036936578348882964,284.0,13.573685211962916,6.0,954.7759598625522,2.1586874902836386,1.7867383240950594,2.2677158289809487,0.14431671520023331,-0.1779761721685829,N,
1.2033179951648065,0.003990364776342088,283.0,13.573685211962916,6.0,1127.5245641007596,2.7619206234219953,2.2743580123037423,2.3693012275798315,0.12064723864649085,-1.0819589544458135,N,
1.2053324796240423,0.0040039498630081456,289.0,13.573685211962916,6.0,1111.0906097578888,2.3905355050850243,2.108442192514465,2.7051307400912883,0.1972534193988501,-0.3877336599748097,N,
1.0942714393123083,0.0036567241955381973,285.0,13.573685211962916,6.0,943.9447949158381,1.9099854474661233,1.8741715497581153,2.416185269576919,0.11374888536101085,-0.3759522779525897,N,
1.1530302435326916,0.0038337252541408486,295.0,13.573685211962916,6.0,1209.578148616603,3.200897372253685,2.835813560463103,1.964644793594051,0.06325509022569066,-0.911134961028671,N,
1.1977655355131585,0.0040045136759655564,299.0,13.573685211962916,6.0,1105.0922280643229,2.623254514343531,2.195126152532101,2.3804606954936274,0.18509288735102397,-0.8861139905040131,N,
1.1606224550535538,0.0038707213747776704,302.0,13.573685211962916,6.0,1103.8513103402283,2.4937279159808896,2.425732861292201,2.3076956678337077,0.1383711484094897,-0.6156514533817554,N,
1.0661001057016928,0.003607616904765564,295.0,13.573685211962916,6.0,943.3451639444916,2.2129618232930994,2.1245249616624595,1.9325581500275093,0.04219718752608023,-0.37780288710634696,N,
1.1209400279712003,0.0037783196013826932,278.0,13.573685211962916,6.0,1001.9487178672239,2.1437301506755193,1.9204919734768091,2.393918081146641,0.17630291614349594,-0.23262241440991535,N,
1.1817853195812076,0.0038945063310014904,271.0,13.573685211962916,6.0,1039.6303719738733,1.952300788531717,2.0234111659306286,2.70545114945539,0.2456615554794252,0.11666205249580099,N,
1.1539933481602618,0.003939555938135406,286.0,13.573685211962916,6.0,1051.3296628163062,2.0275268035480427,2.2348832635308935,2.5712936891699845,0.17418018289766893,-0.594637331013293,N,
1.129643762210969,0.003708746455242311,295.0,13.573685211962916,6.0,981.6002785454565,2.404602580611161,2.1126331400487026,1.9287415978936369,0.08156980989729151,-0.7629665617017463,N,
1.1856201993746438,0.0038981399790187824,293.0,13.573685211962916,6.0,1094.0744962323433,2.576333074188599,2.0743052311760795,2.433716284741852,0.20636193209058257,-0.024187645488373703,N,
1.2363801719611924,0.004126195575594176,301.0,13.573685211962916,6.0,1489.4159399879734,4.4944042782709,3.4394034463678973,1.955037060853652,0.022021922412182742,-2.3443399870115806,N,
1.111521498493398,0.003804627191623921,296.0,13.573685211962916,6.0,925.0245836542692,1.5753052953237394,1.9211984791011536,2.442682282780142,0.22918180759879744,0.18493886393189451,N,
1.138411157375459,0.0037697443687756405,282.0,13.573685211962916,6.0,990.9438550118228,2.4115315245153304,1.9710970723841044,2.10184930236057,0.12621614020315097,-0.45289944483377237,N,
1.1913567461489394,0.0037942695724390257,267.0,13.573685211962916,6.0,1095.0043880457808,2.66009959484784,2.2627408378589795,2.340210583267834,0.03800443669188003,-1.0521283592893753,N,
1.254420067089129,0.004251362390056818,290.0,13.573685211962916,6.0,1528.8134918700844,4.279089365387925,4.53320842610339,1.2025910094105994,0.17842069035704827,-6.154007438894518,N,
1.2281937349001957,0.004090977363124895,291.0,13.573685211962916,6.0,1562.1791467566388,4.908168026170722,3.7725922557861082,1.6937315512831868,0.03777152800049409,-2.9318378452558758,N,
1.167845587555298,0.0038071913365249777,299.0,13.573685211962916,4.8,1193.3887086132254,2.91744618926411,3.014782569985229,1.9631657812882704,0.06773050536914037,-2.1868049139865513,N,
1.2051299295542086,0.003948683808358175,311.0,13.573685211962916,6.0,1163.6540730163056,2.6496754035377763,2.305889072305005,2.62431111154486,0.1664917742942205,-0.2717800285358227,N,
1.1392595427899164,0.0037964275678329163,296.0,13.573685211962916,6.0,1070.1173771586814,2.5447388204134174,2.2944363355601296,2.25111583500765,0.0547677278922887,-1.1183388708828017,N,
1.186099190167957,0.0039009995488922065,289.0,13.573685211962916,6.0,1272.8619014197122,3.3066392974129655,2.780472228997852,2.390440350205131,0.008229836854949091,-1.7579648864151334,N,
1.1418929228365824,0.0037611702699715485,279.0,13.573685211962916,6.0,976.6325611250451,2.2854843673860565,1.957613203082853,2.15520136978238,0.12514486730169908,-0.24652721807159353,N,
1.2269992252412703,0.00416403973597492,284.0,13.573685211962916,6.0,1285.683590143788,3.494150323352958,2.6515930760050574,2.365429229760945,0.04874563071301068,-1.490046906189369,N,
